(12, 32) (0, 1) (0, 30) 
(3, 32) (0, 1) (7, 28) 
(3, 32) (0, 1) (7, 29) 
(3, 32) (0, 1) (7, 30) 
(3, 32) (0, 1) (6, 25) 
(3, 32) (0, 1) (6, 26) 
(3, 32) (0, 1) (6, 27) 
(3, 32) (0, 1) (6, 28) 
(3, 32) (0, 1) (6, 29) 
(3, 32) (0, 1) (6, 30) 
(3, 32) (0, 1) (5, 24) 
(3, 32) (0, 1) (5, 25) 
(3, 32) (0, 1) (5, 26) 
(3, 32) (0, 1) (5, 27) 
(3, 32) (0, 1) (5, 28) 
(3, 32) (0, 1) (5, 29) 
(3, 32) (0, 1) (5, 30) 
(3, 32) (0, 1) (4, 24) 
(3, 32) (0, 1) (4, 25) 
(3, 32) (0, 1) (4, 26) 
(3, 32) (0, 1) (4, 27) 
(3, 32) (0, 1) (4, 28) 
(3, 32) (0, 1) (4, 29) 
(3, 32) (0, 1) (4, 30) 
(3, 32) (0, 1) (3, 24) 
(3, 32) (0, 1) (3, 25) 
(3, 32) (0, 1) (3, 26) 
(3, 32) (0, 1) (3, 27) 
(3, 32) (0, 1) (3, 28) 
(3, 32) (0, 1) (3, 29) 
(3, 32) (0, 1) (3, 30) 
(3, 32) (0, 1) (2, 24) 
(3, 32) (0, 1) (2, 25) 
(3, 32) (0, 1) (2, 26) 
(3, 32) (0, 1) (2, 27) 
(3, 32) (0, 1) (2, 28) 
(3, 32) (0, 1) (2, 29) 
(3, 32) (0, 1) (2, 30) 
(3, 32) (0, 1) (1, 23) 
(3, 32) (0, 1) (1, 24) 
(3, 32) (0, 1) (1, 25) 
(3, 32) (0, 1) (1, 26) 
(3, 32) (0, 1) (1, 27) 
(3, 32) (0, 1) (1, 28) 
(3, 32) (0, 1) (1, 29) 
(3, 32) (0, 1) (1, 30) 
(3, 32) (0, 1) (0, 23) 
(3, 32) (0, 1) (0, 24) 
(3, 32) (0, 1) (0, 25) 
(3, 32) (0, 1) (0, 26) 
(3, 32) (0, 1) (0, 27) 
(3, 32) (0, 1) (0, 28) 
(3, 32) (0, 1) (0, 29) 
(3, 32) (0, 1) (0, 30) 
(3, 33) (0, 1) (9, 30) 
(3, 33) (0, 1) (8, 27) 
(3, 33) (0, 1) (8, 28) 
(3, 33) (0, 1) (8, 29) 
(3, 33) (0, 1) (8, 30) 
(3, 33) (0, 1) (7, 26) 
(3, 33) (0, 1) (7, 27) 
(3, 33) (0, 1) (7, 28) 
(3, 33) (0, 1) (7, 29) 
(3, 33) (0, 1) (7, 30) 
(3, 33) (0, 1) (6, 24) 
(3, 33) (0, 1) (6, 25) 
(3, 33) (0, 1) (6, 26) 
(3, 33) (0, 1) (6, 27) 
(3, 33) (0, 1) (6, 28) 
(3, 33) (0, 1) (6, 29) 
(3, 33) (0, 1) (6, 30) 
(3, 33) (0, 1) (5, 24) 
(3, 33) (0, 1) (5, 25) 
(3, 33) (0, 1) (5, 26) 
(3, 33) (0, 1) (5, 27) 
(3, 33) (0, 1) (5, 28) 
(3, 33) (0, 1) (5, 29) 
(3, 33) (0, 1) (5, 30) 
(3, 33) (0, 1) (4, 24) 
(3, 33) (0, 1) (4, 25) 
(3, 33) (0, 1) (4, 26) 
(3, 33) (0, 1) (4, 27) 
(3, 33) (0, 1) (4, 28) 
(3, 33) (0, 1) (4, 29) 
(3, 33) (0, 1) (4, 30) 
(3, 33) (0, 1) (3, 24) 
(3, 33) (0, 1) (3, 25) 
(3, 33) (0, 1) (3, 26) 
(3, 33) (0, 1) (3, 27) 
(3, 33) (0, 1) (3, 28) 
(3, 33) (0, 1) (3, 29) 
(3, 33) (0, 1) (3, 30) 
(3, 33) (0, 1) (2, 23) 
(3, 33) (0, 1) (2, 24) 
(3, 33) (0, 1) (2, 25) 
(3, 33) (0, 1) (2, 26) 
(3, 33) (0, 1) (2, 27) 
(3, 33) (0, 1) (2, 28) 
(3, 33) (0, 1) (2, 29) 
(3, 33) (0, 1) (2, 30) 
(3, 33) (0, 1) (1, 23) 
(3, 33) (0, 1) (1, 24) 
(3, 33) (0, 1) (1, 25) 
(3, 33) (0, 1) (1, 26) 
(3, 33) (0, 1) (1, 27) 
(3, 33) (0, 1) (1, 28) 
(3, 33) (0, 1) (1, 29) 
(3, 33) (0, 1) (1, 30) 
(3, 33) (0, 1) (0, 23) 
(3, 33) (0, 1) (0, 24) 
(3, 33) (0, 1) (0, 25) 
(3, 33) (0, 1) (0, 26) 
(3, 33) (0, 1) (0, 27) 
(3, 33) (0, 1) (0, 28) 
(3, 33) (0, 1) (0, 29) 
(3, 33) (0, 1) (0, 30) 
(2, 23) (0, 1) (2, 30) 
(2, 23) (0, 1) (1, 30) 
(2, 23) (0, 1) (0, 28) 
(2, 23) (0, 1) (0, 29) 
(2, 23) (0, 1) (0, 30) 
(2, 24) (0, 1) (3, 30) 
(2, 24) (0, 1) (2, 29) 
(2, 24) (0, 1) (2, 30) 
(2, 24) (0, 1) (1, 28) 
(2, 24) (0, 1) (1, 29) 
(2, 24) (0, 1) (1, 30) 
(2, 24) (0, 1) (0, 27) 
(2, 24) (0, 1) (0, 28) 
(2, 24) (0, 1) (0, 29) 
(2, 24) (0, 1) (0, 30) 
(2, 25) (0, 1) (6, 29) 
(2, 25) (0, 1) (6, 30) 
(2, 25) (0, 1) (4, 28) 
(2, 25) (0, 1) (4, 29) 
(2, 25) (0, 1) (4, 30) 
(2, 25) (0, 1) (3, 26) 
(2, 25) (0, 1) (3, 27) 
(2, 25) (0, 1) (3, 28) 
(2, 25) (0, 1) (3, 29) 
(2, 25) (0, 1) (3, 30) 
(2, 25) (0, 1) (2, 26) 
(2, 25) (0, 1) (2, 27) 
(2, 25) (0, 1) (2, 28) 
(2, 25) (0, 1) (2, 29) 
(2, 25) (0, 1) (2, 30) 
(2, 25) (0, 1) (1, 26) 
(2, 25) (0, 1) (1, 27) 
(2, 25) (0, 1) (1, 28) 
(2, 25) (0, 1) (1, 29) 
(2, 25) (0, 1) (1, 30) 
(2, 25) (0, 1) (0, 25) 
(2, 25) (0, 1) (0, 26) 
(2, 25) (0, 1) (0, 27) 
(2, 25) (0, 1) (0, 28) 
(2, 25) (0, 1) (0, 29) 
(2, 25) (0, 1) (0, 30) 
(2, 26) (0, 1) (6, 27) 
(2, 26) (0, 1) (6, 28) 
(2, 26) (0, 1) (6, 29) 
(2, 26) (0, 1) (6, 30) 
(2, 26) (0, 1) (4, 26) 
(2, 26) (0, 1) (4, 27) 
(2, 26) (0, 1) (4, 28) 
(2, 26) (0, 1) (4, 29) 
(2, 26) (0, 1) (4, 30) 
(2, 26) (0, 1) (3, 26) 
(2, 26) (0, 1) (3, 27) 
(2, 26) (0, 1) (3, 28) 
(2, 26) (0, 1) (3, 29) 
(2, 26) (0, 1) (3, 30) 
(2, 26) (0, 1) (2, 25) 
(2, 26) (0, 1) (2, 26) 
(2, 26) (0, 1) (2, 27) 
(2, 26) (0, 1) (2, 28) 
(2, 26) (0, 1) (2, 29) 
(2, 26) (0, 1) (2, 30) 
(2, 26) (0, 1) (1, 25) 
(2, 26) (0, 1) (1, 26) 
(2, 26) (0, 1) (1, 27) 
(2, 26) (0, 1) (1, 28) 
(2, 26) (0, 1) (1, 29) 
(2, 26) (0, 1) (1, 30) 
(2, 26) (0, 1) (0, 24) 
(2, 26) (0, 1) (0, 25) 
(2, 26) (0, 1) (0, 26) 
(2, 26) (0, 1) (0, 27) 
(2, 26) (0, 1) (0, 28) 
(2, 26) (0, 1) (0, 29) 
(2, 26) (0, 1) (0, 30) 
(2, 27) (0, 1) (7, 29) 
(2, 27) (0, 1) (7, 30) 
(2, 27) (0, 1) (6, 26) 
(2, 27) (0, 1) (6, 27) 
(2, 27) (0, 1) (6, 28) 
(2, 27) (0, 1) (6, 29) 
(2, 27) (0, 1) (6, 30) 
(2, 27) (0, 1) (4, 25) 
(2, 27) (0, 1) (4, 26) 
(2, 27) (0, 1) (4, 27) 
(2, 27) (0, 1) (4, 28) 
(2, 27) (0, 1) (4, 29) 
(2, 27) (0, 1) (4, 30) 
(2, 27) (0, 1) (3, 25) 
(2, 27) (0, 1) (3, 26) 
(2, 27) (0, 1) (3, 27) 
(2, 27) (0, 1) (3, 28) 
(2, 27) (0, 1) (3, 29) 
(2, 27) (0, 1) (3, 30) 
(2, 27) (0, 1) (2, 25) 
(2, 27) (0, 1) (2, 26) 
(2, 27) (0, 1) (2, 27) 
(2, 27) (0, 1) (2, 28) 
(2, 27) (0, 1) (2, 29) 
(2, 27) (0, 1) (2, 30) 
(2, 27) (0, 1) (1, 24) 
(2, 27) (0, 1) (1, 25) 
(2, 27) (0, 1) (1, 26) 
(2, 27) (0, 1) (1, 27) 
(2, 27) (0, 1) (1, 28) 
(2, 27) (0, 1) (1, 29) 
(2, 27) (0, 1) (1, 30) 
(2, 27) (0, 1) (0, 24) 
(2, 27) (0, 1) (0, 25) 
(2, 27) (0, 1) (0, 26) 
(2, 27) (0, 1) (0, 27) 
(2, 27) (0, 1) (0, 28) 
(2, 27) (0, 1) (0, 29) 
(2, 27) (0, 1) (0, 30) 
(2, 28) (0, 1) (8, 30) 
(2, 28) (0, 1) (7, 28) 
(2, 28) (0, 1) (7, 29) 
(2, 28) (0, 1) (7, 30) 
(2, 28) (0, 1) (6, 26) 
(2, 28) (0, 1) (6, 27) 
(2, 28) (0, 1) (6, 28) 
(2, 28) (0, 1) (6, 29) 
(2, 28) (0, 1) (6, 30) 
(2, 28) (0, 1) (5, 25) 
(2, 28) (0, 1) (5, 26) 
(2, 28) (0, 1) (5, 27) 
(2, 28) (0, 1) (5, 28) 
(2, 28) (0, 1) (5, 29) 
(2, 28) (0, 1) (5, 30) 
(2, 28) (0, 1) (4, 25) 
(2, 28) (0, 1) (4, 26) 
(2, 28) (0, 1) (4, 27) 
(2, 28) (0, 1) (4, 28) 
(2, 28) (0, 1) (4, 29) 
(2, 28) (0, 1) (4, 30) 
(2, 28) (0, 1) (3, 24) 
(2, 28) (0, 1) (3, 25) 
(2, 28) (0, 1) (3, 26) 
(2, 28) (0, 1) (3, 27) 
(2, 28) (0, 1) (3, 28) 
(2, 28) (0, 1) (3, 29) 
(2, 28) (0, 1) (3, 30) 
(2, 28) (0, 1) (2, 24) 
(2, 28) (0, 1) (2, 25) 
(2, 28) (0, 1) (2, 26) 
(2, 28) (0, 1) (2, 27) 
(2, 28) (0, 1) (2, 28) 
(2, 28) (0, 1) (2, 29) 
(2, 28) (0, 1) (2, 30) 
(2, 28) (0, 1) (1, 24) 
(2, 28) (0, 1) (1, 25) 
(2, 28) (0, 1) (1, 26) 
(2, 28) (0, 1) (1, 27) 
(2, 28) (0, 1) (1, 28) 
(2, 28) (0, 1) (1, 29) 
(2, 28) (0, 1) (1, 30) 
(2, 28) (0, 1) (0, 24) 
(2, 28) (0, 1) (0, 25) 
(2, 28) (0, 1) (0, 26) 
(2, 28) (0, 1) (0, 27) 
(2, 28) (0, 1) (0, 28) 
(2, 28) (0, 1) (0, 29) 
(2, 28) (0, 1) (0, 30) 
(2, 29) (0, 1) (8, 29) 
(2, 29) (0, 1) (8, 30) 
(2, 29) (0, 1) (7, 27) 
(2, 29) (0, 1) (7, 28) 
(2, 29) (0, 1) (7, 29) 
(2, 29) (0, 1) (7, 30) 
(2, 29) (0, 1) (6, 25) 
(2, 29) (0, 1) (6, 26) 
(2, 29) (0, 1) (6, 27) 
(2, 29) (0, 1) (6, 28) 
(2, 29) (0, 1) (6, 29) 
(2, 29) (0, 1) (6, 30) 
(2, 29) (0, 1) (5, 25) 
(2, 29) (0, 1) (5, 26) 
(2, 29) (0, 1) (5, 27) 
(2, 29) (0, 1) (5, 28) 
(2, 29) (0, 1) (5, 29) 
(2, 29) (0, 1) (5, 30) 
(2, 29) (0, 1) (4, 24) 
(2, 29) (0, 1) (4, 25) 
(2, 29) (0, 1) (4, 26) 
(2, 29) (0, 1) (4, 27) 
(2, 29) (0, 1) (4, 28) 
(2, 29) (0, 1) (4, 29) 
(2, 29) (0, 1) (4, 30) 
(2, 29) (0, 1) (3, 24) 
(2, 29) (0, 1) (3, 25) 
(2, 29) (0, 1) (3, 26) 
(2, 29) (0, 1) (3, 27) 
(2, 29) (0, 1) (3, 28) 
(2, 29) (0, 1) (3, 29) 
(2, 29) (0, 1) (3, 30) 
(2, 29) (0, 1) (2, 24) 
(2, 29) (0, 1) (2, 25) 
(2, 29) (0, 1) (2, 26) 
(2, 29) (0, 1) (2, 27) 
(2, 29) (0, 1) (2, 28) 
(2, 29) (0, 1) (2, 29) 
(2, 29) (0, 1) (2, 30) 
(2, 29) (0, 1) (1, 24) 
(2, 29) (0, 1) (1, 25) 
(2, 29) (0, 1) (1, 26) 
(2, 29) (0, 1) (1, 27) 
(2, 29) (0, 1) (1, 28) 
(2, 29) (0, 1) (1, 29) 
(2, 29) (0, 1) (1, 30) 
(2, 29) (0, 1) (0, 23) 
(2, 29) (0, 1) (0, 24) 
(2, 29) (0, 1) (0, 25) 
(2, 29) (0, 1) (0, 26) 
(2, 29) (0, 1) (0, 27) 
(2, 29) (0, 1) (0, 28) 
(2, 29) (0, 1) (0, 29) 
(2, 29) (0, 1) (0, 30) 
(2, 30) (0, 1) (8, 28) 
(2, 30) (0, 1) (8, 29) 
(2, 30) (0, 1) (8, 30) 
(2, 30) (0, 1) (7, 26) 
(2, 30) (0, 1) (7, 27) 
(2, 30) (0, 1) (7, 28) 
(2, 30) (0, 1) (7, 29) 
(2, 30) (0, 1) (7, 30) 
(2, 30) (0, 1) (6, 25) 
(2, 30) (0, 1) (6, 26) 
(2, 30) (0, 1) (6, 27) 
(2, 30) (0, 1) (6, 28) 
(2, 30) (0, 1) (6, 29) 
(2, 30) (0, 1) (6, 30) 
(2, 30) (0, 1) (5, 25) 
(2, 30) (0, 1) (5, 26) 
(2, 30) (0, 1) (5, 27) 
(2, 30) (0, 1) (5, 28) 
(2, 30) (0, 1) (5, 29) 
(2, 30) (0, 1) (5, 30) 
(2, 30) (0, 1) (4, 24) 
(2, 30) (0, 1) (4, 25) 
(2, 30) (0, 1) (4, 26) 
(2, 30) (0, 1) (4, 27) 
(2, 30) (0, 1) (4, 28) 
(2, 30) (0, 1) (4, 29) 
(2, 30) (0, 1) (4, 30) 
(2, 30) (0, 1) (3, 24) 
(2, 30) (0, 1) (3, 25) 
(2, 30) (0, 1) (3, 26) 
(2, 30) (0, 1) (3, 27) 
(2, 30) (0, 1) (3, 28) 
(2, 30) (0, 1) (3, 29) 
(2, 30) (0, 1) (3, 30) 
(2, 30) (0, 1) (2, 24) 
(2, 30) (0, 1) (2, 25) 
(2, 30) (0, 1) (2, 26) 
(2, 30) (0, 1) (2, 27) 
(2, 30) (0, 1) (2, 28) 
(2, 30) (0, 1) (2, 29) 
(2, 30) (0, 1) (2, 30) 
(2, 30) (0, 1) (1, 23) 
(2, 30) (0, 1) (1, 24) 
(2, 30) (0, 1) (1, 25) 
(2, 30) (0, 1) (1, 26) 
(2, 30) (0, 1) (1, 27) 
(2, 30) (0, 1) (1, 28) 
(2, 30) (0, 1) (1, 29) 
(2, 30) (0, 1) (1, 30) 
(2, 30) (0, 1) (0, 23) 
(2, 30) (0, 1) (0, 24) 
(2, 30) (0, 1) (0, 25) 
(2, 30) (0, 1) (0, 26) 
(2, 30) (0, 1) (0, 27) 
(2, 30) (0, 1) (0, 28) 
(2, 30) (0, 1) (0, 29) 
(2, 30) (0, 1) (0, 30) 
(2, 31) (0, 1) (9, 30) 
(2, 31) (0, 1) (8, 28) 
(2, 31) (0, 1) (8, 29) 
(2, 31) (0, 1) (8, 30) 
(2, 31) (0, 1) (7, 26) 
(2, 31) (0, 1) (7, 27) 
(2, 31) (0, 1) (7, 28) 
(2, 31) (0, 1) (7, 29) 
(2, 31) (0, 1) (7, 30) 
(2, 31) (0, 1) (6, 25) 
(2, 31) (0, 1) (6, 26) 
(2, 31) (0, 1) (6, 27) 
(2, 31) (0, 1) (6, 28) 
(2, 31) (0, 1) (6, 29) 
(2, 31) (0, 1) (6, 30) 
(2, 31) (0, 1) (5, 24) 
(2, 31) (0, 1) (5, 25) 
(2, 31) (0, 1) (5, 26) 
(2, 31) (0, 1) (5, 27) 
(2, 31) (0, 1) (5, 28) 
(2, 31) (0, 1) (5, 29) 
(2, 31) (0, 1) (5, 30) 
(2, 31) (0, 1) (4, 24) 
(2, 31) (0, 1) (4, 25) 
(2, 31) (0, 1) (4, 26) 
(2, 31) (0, 1) (4, 27) 
(2, 31) (0, 1) (4, 28) 
(2, 31) (0, 1) (4, 29) 
(2, 31) (0, 1) (4, 30) 
(2, 31) (0, 1) (3, 24) 
(2, 31) (0, 1) (3, 25) 
(2, 31) (0, 1) (3, 26) 
(2, 31) (0, 1) (3, 27) 
(2, 31) (0, 1) (3, 28) 
(2, 31) (0, 1) (3, 29) 
(2, 31) (0, 1) (3, 30) 
(2, 31) (0, 1) (2, 23) 
(2, 31) (0, 1) (2, 24) 
(2, 31) (0, 1) (2, 25) 
(2, 31) (0, 1) (2, 26) 
(2, 31) (0, 1) (2, 27) 
(2, 31) (0, 1) (2, 28) 
(2, 31) (0, 1) (2, 29) 
(2, 31) (0, 1) (2, 30) 
(2, 31) (0, 1) (1, 23) 
(2, 31) (0, 1) (1, 24) 
(2, 31) (0, 1) (1, 25) 
(2, 31) (0, 1) (1, 26) 
(2, 31) (0, 1) (1, 27) 
(2, 31) (0, 1) (1, 28) 
(2, 31) (0, 1) (1, 29) 
(2, 31) (0, 1) (1, 30) 
(2, 31) (0, 1) (0, 23) 
(2, 31) (0, 1) (0, 24) 
(2, 31) (0, 1) (0, 25) 
(2, 31) (0, 1) (0, 26) 
(2, 31) (0, 1) (0, 27) 
(2, 31) (0, 1) (0, 28) 
(2, 31) (0, 1) (0, 29) 
(2, 31) (0, 1) (0, 30) 
(2, 32) (0, 1) (9, 30) 
(2, 32) (0, 1) (8, 27) 
(2, 32) (0, 1) (8, 28) 
(2, 32) (0, 1) (8, 29) 
(2, 32) (0, 1) (8, 30) 
(2, 32) (0, 1) (7, 26) 
(2, 32) (0, 1) (7, 27) 
(2, 32) (0, 1) (7, 28) 
(2, 32) (0, 1) (7, 29) 
(2, 32) (0, 1) (7, 30) 
(2, 32) (0, 1) (6, 24) 
(2, 32) (0, 1) (6, 25) 
(2, 32) (0, 1) (6, 26) 
(2, 32) (0, 1) (6, 27) 
(2, 32) (0, 1) (6, 28) 
(2, 32) (0, 1) (6, 29) 
(2, 32) (0, 1) (6, 30) 
(2, 32) (0, 1) (5, 24) 
(2, 32) (0, 1) (5, 25) 
(2, 32) (0, 1) (5, 26) 
(2, 32) (0, 1) (5, 27) 
(2, 32) (0, 1) (5, 28) 
(2, 32) (0, 1) (5, 29) 
(2, 32) (0, 1) (5, 30) 
(2, 32) (0, 1) (4, 24) 
(2, 32) (0, 1) (4, 25) 
(2, 32) (0, 1) (4, 26) 
(2, 32) (0, 1) (4, 27) 
(2, 32) (0, 1) (4, 28) 
(2, 32) (0, 1) (4, 29) 
(2, 32) (0, 1) (4, 30) 
(2, 32) (0, 1) (3, 23) 
(2, 32) (0, 1) (3, 24) 
(2, 32) (0, 1) (3, 25) 
(2, 32) (0, 1) (3, 26) 
(2, 32) (0, 1) (3, 27) 
(2, 32) (0, 1) (3, 28) 
(2, 32) (0, 1) (3, 29) 
(2, 32) (0, 1) (3, 30) 
(2, 32) (0, 1) (2, 23) 
(2, 32) (0, 1) (2, 24) 
(2, 32) (0, 1) (2, 25) 
(2, 32) (0, 1) (2, 26) 
(2, 32) (0, 1) (2, 27) 
(2, 32) (0, 1) (2, 28) 
(2, 32) (0, 1) (2, 29) 
(2, 32) (0, 1) (2, 30) 
(2, 32) (0, 1) (1, 23) 
(2, 32) (0, 1) (1, 24) 
(2, 32) (0, 1) (1, 25) 
(2, 32) (0, 1) (1, 26) 
(2, 32) (0, 1) (1, 27) 
(2, 32) (0, 1) (1, 28) 
(2, 32) (0, 1) (1, 29) 
(2, 32) (0, 1) (1, 30) 
(2, 32) (0, 1) (0, 23) 
(2, 32) (0, 1) (0, 24) 
(2, 32) (0, 1) (0, 25) 
(2, 32) (0, 1) (0, 26) 
(2, 32) (0, 1) (0, 27) 
(2, 32) (0, 1) (0, 28) 
(2, 32) (0, 1) (0, 29) 
(2, 32) (0, 1) (0, 30) 
(2, 33) (0, 1) (10, 30) 
(2, 33) (0, 1) (9, 29) 
(2, 33) (0, 1) (9, 30) 
(2, 33) (0, 1) (8, 26) 
(2, 33) (0, 1) (8, 27) 
(2, 33) (0, 1) (8, 28) 
(2, 33) (0, 1) (8, 29) 
(2, 33) (0, 1) (8, 30) 
(2, 33) (0, 1) (7, 26) 
(2, 33) (0, 1) (7, 27) 
(2, 33) (0, 1) (7, 28) 
(2, 33) (0, 1) (7, 29) 
(2, 33) (0, 1) (7, 30) 
(2, 33) (0, 1) (6, 24) 
(2, 33) (0, 1) (6, 25) 
(2, 33) (0, 1) (6, 26) 
(2, 33) (0, 1) (6, 27) 
(2, 33) (0, 1) (6, 28) 
(2, 33) (0, 1) (6, 29) 
(2, 33) (0, 1) (6, 30) 
(2, 33) (0, 1) (5, 24) 
(2, 33) (0, 1) (5, 25) 
(2, 33) (0, 1) (5, 26) 
(2, 33) (0, 1) (5, 27) 
(2, 33) (0, 1) (5, 28) 
(2, 33) (0, 1) (5, 29) 
(2, 33) (0, 1) (5, 30) 
(2, 33) (0, 1) (4, 24) 
(2, 33) (0, 1) (4, 25) 
(2, 33) (0, 1) (4, 26) 
(2, 33) (0, 1) (4, 27) 
(2, 33) (0, 1) (4, 28) 
(2, 33) (0, 1) (4, 29) 
(2, 33) (0, 1) (4, 30) 
(2, 33) (0, 1) (3, 23) 
(2, 33) (0, 1) (3, 24) 
(2, 33) (0, 1) (3, 25) 
(2, 33) (0, 1) (3, 26) 
(2, 33) (0, 1) (3, 27) 
(2, 33) (0, 1) (3, 28) 
(2, 33) (0, 1) (3, 29) 
(2, 33) (0, 1) (3, 30) 
(2, 33) (0, 1) (2, 23) 
(2, 33) (0, 1) (2, 24) 
(2, 33) (0, 1) (2, 25) 
(2, 33) (0, 1) (2, 26) 
(2, 33) (0, 1) (2, 27) 
(2, 33) (0, 1) (2, 28) 
(2, 33) (0, 1) (2, 29) 
(2, 33) (0, 1) (2, 30) 
(2, 33) (0, 1) (1, 23) 
(2, 33) (0, 1) (1, 24) 
(2, 33) (0, 1) (1, 25) 
(2, 33) (0, 1) (1, 26) 
(2, 33) (0, 1) (1, 27) 
(2, 33) (0, 1) (1, 28) 
(2, 33) (0, 1) (1, 29) 
(2, 33) (0, 1) (1, 30) 
(2, 33) (0, 1) (0, 22) 
(2, 33) (0, 1) (0, 23) 
(2, 33) (0, 1) (0, 24) 
(2, 33) (0, 1) (0, 25) 
(2, 33) (0, 1) (0, 26) 
(2, 33) (0, 1) (0, 27) 
(2, 33) (0, 1) (0, 28) 
(2, 33) (0, 1) (0, 29) 
(2, 33) (0, 1) (0, 30) 
(1, 23) (0, 1) (3, 30) 
(1, 23) (0, 1) (2, 30) 
(1, 23) (0, 1) (1, 29) 
(1, 23) (0, 1) (1, 30) 
(1, 23) (0, 1) (0, 28) 
(1, 23) (0, 1) (0, 29) 
(1, 23) (0, 1) (0, 30) 
(1, 24) (0, 1) (4, 30) 
(1, 24) (0, 1) (3, 29) 
(1, 24) (0, 1) (3, 30) 
(1, 24) (0, 1) (2, 28) 
(1, 24) (0, 1) (2, 29) 
(1, 24) (0, 1) (2, 30) 
(1, 24) (0, 1) (1, 28) 
(1, 24) (0, 1) (1, 29) 
(1, 24) (0, 1) (1, 30) 
(1, 24) (0, 1) (0, 26) 
(1, 24) (0, 1) (0, 27) 
(1, 24) (0, 1) (0, 28) 
(1, 24) (0, 1) (0, 29) 
(1, 24) (0, 1) (0, 30) 
(1, 25) (0, 1) (6, 28) 
(1, 25) (0, 1) (6, 29) 
(1, 25) (0, 1) (6, 30) 
(1, 25) (0, 1) (4, 27) 
(1, 25) (0, 1) (4, 28) 
(1, 25) (0, 1) (4, 29) 
(1, 25) (0, 1) (4, 30) 
(1, 25) (0, 1) (3, 26) 
(1, 25) (0, 1) (3, 27) 
(1, 25) (0, 1) (3, 28) 
(1, 25) (0, 1) (3, 29) 
(1, 25) (0, 1) (3, 30) 
(1, 25) (0, 1) (2, 26) 
(1, 25) (0, 1) (2, 27) 
(1, 25) (0, 1) (2, 28) 
(1, 25) (0, 1) (2, 29) 
(1, 25) (0, 1) (2, 30) 
(1, 25) (0, 1) (1, 26) 
(1, 25) (0, 1) (1, 27) 
(1, 25) (0, 1) (1, 28) 
(1, 25) (0, 1) (1, 29) 
(1, 25) (0, 1) (1, 30) 
(1, 25) (0, 1) (0, 25) 
(1, 25) (0, 1) (0, 26) 
(1, 25) (0, 1) (0, 27) 
(1, 25) (0, 1) (0, 28) 
(1, 25) (0, 1) (0, 29) 
(1, 25) (0, 1) (0, 30) 
(1, 26) (0, 1) (7, 30) 
(1, 26) (0, 1) (6, 26) 
(1, 26) (0, 1) (6, 27) 
(1, 26) (0, 1) (6, 28) 
(1, 26) (0, 1) (6, 29) 
(1, 26) (0, 1) (6, 30) 
(1, 26) (0, 1) (4, 26) 
(1, 26) (0, 1) (4, 27) 
(1, 26) (0, 1) (4, 28) 
(1, 26) (0, 1) (4, 29) 
(1, 26) (0, 1) (4, 30) 
(1, 26) (0, 1) (3, 25) 
(1, 26) (0, 1) (3, 26) 
(1, 26) (0, 1) (3, 27) 
(1, 26) (0, 1) (3, 28) 
(1, 26) (0, 1) (3, 29) 
(1, 26) (0, 1) (3, 30) 
(1, 26) (0, 1) (2, 25) 
(1, 26) (0, 1) (2, 26) 
(1, 26) (0, 1) (2, 27) 
(1, 26) (0, 1) (2, 28) 
(1, 26) (0, 1) (2, 29) 
(1, 26) (0, 1) (2, 30) 
(1, 26) (0, 1) (1, 25) 
(1, 26) (0, 1) (1, 26) 
(1, 26) (0, 1) (1, 27) 
(1, 26) (0, 1) (1, 28) 
(1, 26) (0, 1) (1, 29) 
(1, 26) (0, 1) (1, 30) 
(1, 26) (0, 1) (0, 24) 
(1, 26) (0, 1) (0, 25) 
(1, 26) (0, 1) (0, 26) 
(1, 26) (0, 1) (0, 27) 
(1, 26) (0, 1) (0, 28) 
(1, 26) (0, 1) (0, 29) 
(1, 26) (0, 1) (0, 30) 
(1, 27) (0, 1) (8, 30) 
(1, 27) (0, 1) (7, 28) 
(1, 27) (0, 1) (7, 29) 
(1, 27) (0, 1) (7, 30) 
(1, 27) (0, 1) (6, 26) 
(1, 27) (0, 1) (6, 27) 
(1, 27) (0, 1) (6, 28) 
(1, 27) (0, 1) (6, 29) 
(1, 27) (0, 1) (6, 30) 
(1, 27) (0, 1) (4, 25) 
(1, 27) (0, 1) (4, 26) 
(1, 27) (0, 1) (4, 27) 
(1, 27) (0, 1) (4, 28) 
(1, 27) (0, 1) (4, 29) 
(1, 27) (0, 1) (4, 30) 
(1, 27) (0, 1) (3, 25) 
(1, 27) (0, 1) (3, 26) 
(1, 27) (0, 1) (3, 27) 
(1, 27) (0, 1) (3, 28) 
(1, 27) (0, 1) (3, 29) 
(1, 27) (0, 1) (3, 30) 
(1, 27) (0, 1) (2, 24) 
(1, 27) (0, 1) (2, 25) 
(1, 27) (0, 1) (2, 26) 
(1, 27) (0, 1) (2, 27) 
(1, 27) (0, 1) (2, 28) 
(1, 27) (0, 1) (2, 29) 
(1, 27) (0, 1) (2, 30) 
(1, 27) (0, 1) (1, 24) 
(1, 27) (0, 1) (1, 25) 
(1, 27) (0, 1) (1, 26) 
(1, 27) (0, 1) (1, 27) 
(1, 27) (0, 1) (1, 28) 
(1, 27) (0, 1) (1, 29) 
(1, 27) (0, 1) (1, 30) 
(1, 27) (0, 1) (0, 24) 
